system_id,word,ner
21,台,GPE
21,新竹市關新里,GPE
21,新竹科學園區,LOC
21,新竹市關新里里長,GPE
21,黃雅卿,PERSON
21,誠濟,PERSON
21,財政部,ORG
21,舊年,DATE
21,萬,CARDINAL
21,四冬,DATE
21,新竹市,GPE
21,台第,ORDINAL
21,新竹縣,GPE
21,萬,CARDINAL
21,台北市,GPE
21,竹北市斗崙,GPE
21,張婉媃,PERSON
21,新竹縣寶山,GPE
21,邱振瑋,PERSON
21,最近幾年,DATE
21,台積電,ORG
21,寶山鄉,GPE
21,寶山鄉,GPE
21,舊年,DATE
21,前年,DATE
21,平均坪,ORG
21,張曼亭,PERSON
22,高雄,GPE
22,高雄,GPE
22,高雄,GPE
22,整天,DATE
22,高雄,GPE
22,台積電,ORG
22,哇靠,PERSON
22,高雄,GPE
23,台積電,ORG
23,台灣,GPE
23,新竹關東商圈,LOC
23,多萬,CARDINAL
24,自由時報,WORK_OF_ART
24,蔡淑媛,PERSON
24,台中,GPE
24,台灣,GPE
24,柯文哲,PERSON
24,柯文哲,PERSON
24,蔡淑媛,PERSON
24,柯文哲,PERSON
24,今天,DATE
24,台灣,GPE
24,中,GPE
24,美,GPE
24,台灣,GPE
24,中,GPE
24,美,GPE
24,中,GPE
24,美,GPE
24,台灣,GPE
24,台灣,GPE
24,柯文哲,PERSON
24,台中,GPE
24,千,CARDINAL
24,陳佩琪,PERSON
24,台灣,GPE
24,巴非特,PERSON
24,台灣,GPE
24,美,GPE
24,日,GPE
24,台灣,GPE
24,台灣,GPE
24,未來幾年,DATE
24,台灣,GPE
24,中,GPE
24,美,GPE
24,台灣,GPE
24,柯文哲,PERSON
24,台大醫院,ORG
24,台灣,GPE
24,八年,DATE
24,柯文哲,PERSON
24,台灣,GPE
24,台灣,GPE
24,台灣,GPE
24,農委會,ORG
24,台灣,GPE
24,柯文哲,PERSON
24,今天,DATE
24,蔡淑媛,PERSON
24,柯文哲,PERSON
24,今天,DATE
24,蔡淑媛,PERSON
24,柯文哲,PERSON
24,台中,GPE
24,千,CARDINAL
24,陳佩琪,PERSON
24,蔡淑媛,PERSON
25,高兆麟,PERSON
25,台積電,ORG
25,日,GPE
25,日媒,ORG
25,台積電,ORG
25,張曉強,PERSON
25,月日,DATE
25,日本,GPE
25,橫濱市,GPE
25,日,GPE
25,共同社,ORG
25,日,GPE
25,台積電,ORG
25,熊本廠,ORG
25,台積電,ORG
25,熊本廠,FAC
25,熊本縣,GPE
25,菊陽町,GPE
25,年月,DATE
25,萬,CARDINAL
25,張曉強,PERSON
25,八成,PERCENT
25,張曉強,PERSON
25,三奈米製程,ORG
25,日本,GPE
25,第二,ORDINAL
25,台積電,ORG
25,劉德音,PERSON
25,日前,DATE
25,日本,GPE
25,第二,ORDINAL
25,日本,NORP
25,台積電,ORG
26,柯文哲,PERSON
26,多疾管署,ORG
26,民眾黨,ORG
26,柯文哲,PERSON
26,昨日,DATE
26,台中,GPE
26,千,CARDINAL
26,中央,ORG
26,億元,MONEY
26,疾管署,ORG
26,今日,DATE
26,疾管署,ORG
26,今日,DATE
26,柯文哲,PERSON
26,昨日,DATE
26,自年月,DATE
26,年間,DATE
26,台積電鴻海,ORG
26,慈濟基金會,ORG
26,美國,GPE
26,日本,GPE
26,捷克波蘭,GPE
26,斯洛伐克,GPE
26,至年月底,DATE
26,萬,CARDINAL
26,疾管署,ORG
26,柯布林,PERSON
27,自由時報,WORK_OF_ART
27,陳昀,PERSON
27,賴清德,PERSON
27,日本,GPE
27,台灣,GPE
27,賴清德,PERSON
27,日本,GPE
27,國民超黨,ORG
27,台灣訪問團,ORG
27,原誠司,PERSON
27,台灣,GPE
27,日本,GPE
27,日本,GPE
27,台灣,GPE
27,台灣,GPE
27,太平洋,LOC
27,日本,GPE
27,賴清德,PERSON
27,台灣,GPE
27,日本,GPE
27,日本,GPE
27,台灣,GPE
27,台灣,GPE
27,日本,GPE
27,台,GPE
27,日,GPE
27,賴清德,PERSON
27,去年,DATE
27,台,GPE
27,日,GPE
27,億美元,MONEY
27,日本,GPE
27,台灣,GPE
27,第大,ORDINAL
27,台灣,GPE
27,日本,GPE
27,日本,GPE
27,台灣,GPE
27,日本,GPE
27,台灣,GPE
27,賴清德,PERSON
27,台,GPE
27,美,GPE
27,台灣,GPE
27,日本,GPE
27,台積電,ORG
27,日本,GPE
27,日,GPE
27,賴清德,PERSON
27,日本,GPE
27,岸田文雄,PERSON
27,台灣,GPE
27,日本,GPE
27,台灣,GPE
27,兩岸,LOC
27,印太,LOC
27,原誠司,PERSON
27,日本立憲民主黨,ORG
27,日本維新會,ORG
27,民民主黨,ORG
27,台灣,GPE
27,原誠司,PERSON
27,台,GPE
27,日,GPE
27,台灣,GPE
27,日本,GPE
27,日本,GPE
27,台灣,GPE
27,原誠司,PERSON
27,台灣,GPE
27,世界衛生組織,ORG
27,台灣,GPE
27,日本,GPE
27,原誠司,PERSON
27,去年年底,DATE
27,日本,GPE
27,三,CARDINAL
27,日本,GPE
27,中國,GPE
27,北韓,GPE
27,俄羅斯,GPE
27,東北亞地區,LOC
27,原誠司,PERSON
27,日本,GPE
27,台積電,ORG
27,熊本縣,GPE
27,日本,GPE
27,台灣,GPE
27,台,GPE
27,日,GPE
27,渡辺周藤,PERSON
27,外交部,ORG
27,田中光,PERSON
27,日本台灣交流協會,ORG
27,台北事務所,ORG
27,泉裕泰,PERSON
27,總統府,FAC
28,中國時報,WORK_OF_ART
28,邱立雅,PERSON
28,蔡英文,PERSON
28,蔡英文,PERSON
28,日立先端科技中心,FAC
28,日立,ORG
28,邱立,PERSON
28,雅攝,PERSON
28,日立先端科技,ORG
28,竹北,GPE
28,半導體先端技術開發中心,ORG
28,蔡英文,PERSON
28,日,GPE
28,竹北,GPE
28,日立,ORG
28,台積電,ORG
28,奈米奈米,PERSON
28,台積電,ORG
28,日立,ORG
28,台積電,ORG
28,林錦坤,PERSON
28,台積電,ORG
28,日立,ORG
28,台灣,GPE
28,台積電先進研發,ORG
28,章勳明,PERSON
28,奈米奈米,GPE
28,台積電,ORG
28,日立,ORG
28,先端技術開發中心,ORG
28,台積電台,ORG
28,灣,GPE
28,台灣,GPE
28,國際半導體產業協會,ORG
28,曹世綸,PERSON
28,日本,GPE
28,美國,GPE
28,台灣,GPE
28,日立先端科技,ORG
28,台灣,GPE
28,曹世綸,PERSON
28,半導體先端技術開發中心,ORG
28,台灣,GPE
28,台灣,GPE
28,台灣,GPE
28,台灣,GPE
28,楊文科,PERSON
28,台積電研發中心,ORG
28,竹科,GPE
28,南科中科,ORG
28,日立先端科技中心,ORG
28,台積,ORG
28,台灣護國群山,LOC
28,座神山,LOC
28,蔡英文,PERSON
28,日立,ORG
28,竹北,GPE
28,日立,ORG
28,台灣,GPE
28,台灣,GPE
28,台灣,NORP
28,日立,ORG
28,台灣,GPE
28,竹北,GPE
28,台清陽交成電機電子系,ORG
28,日立,ORG
28,新竹縣竹北市,GPE
28,環北路,LOC
29,高雄,GPE
29,兩,CARDINAL
29,六合,CARDINAL
29,瑞豐,GPE
29,南北南高雄,GPE
29,六合北高雄,GPE
29,瑞豐,GPE
29,六合,CARDINAL
29,瑞豐,GPE
29,瑞豐,ORG
29,瑞豐夜市,LOC
29,高雄,GPE
29,北高雄左營,GPE
29,高雄,GPE
29,台積電,ORG
29,北高雄,GPE
29,左營,GPE
29,北高雄,GPE
29,瑞豐夜市,FAC
29,高雄,GPE
30,台積電,ORG
30,閔文昱,PERSON
30,台灣證券交易所,ORG
30,今日,DATE
30,聯發科,ORG
30,約萬,CARDINAL
30,護國神,ORG
30,萬元,MONEY
30,今年月日,DATE
30,證交所,ORG
30,去年,DATE
30,聯發科,ORG
30,萬台積電,ORG
30,去年,DATE
30,長榮陽明,ORG
30,台灣,GPE
31,中央社,ORG
31,葉素萍,PERSON
31,賴清德,PERSON
31,日本,GPE
31,台,GPE
31,日,GPE
31,賴清德,PERSON
31,總統府,FAC
31,日本,GPE
31,國民超黨,ORG
31,台灣,GPE
31,原誠司,PERSON
31,中央社,ORG
31,裴禛,PERSON
31,月日,DATE
31,中央社,ORG
31,葉素萍,PERSON
31,賴清德,PERSON
31,今天,DATE
31,日本,GPE
31,台灣訪問團,ORG
31,台,GPE
31,台灣,GPE
31,日本,GPE
31,日本,GPE
31,立憲民主黨,ORG
31,日本維新會國民民主黨,ORG
31,台灣,GPE
31,原誠司,PERSON
31,日本,GPE
31,台,GPE
31,賴,PERSON
31,上午,TIME
31,總統府,FAC
31,台,GPE
31,日,GPE
31,億美元,MONEY
31,日本,GPE
31,台灣,GPE
31,第三,ORDINAL
31,台灣,GPE
31,日本,GPE
31,第四,ORDINAL
31,日本,GPE
31,台灣,GPE
31,太平洋,LOC
31,日本,GPE
31,台灣,GPE
31,賴,PERSON
31,台,GPE
31,台灣,GPE
31,日本,GPE
31,賴,PERSON
31,台積電,ORG
31,日本,GPE
31,日本,GPE
31,賴,PERSON
31,台灣,GPE
31,日本,GPE
31,台灣,GPE
31,兩岸,LOC
31,原誠司,PERSON
31,日本,GPE
31,台灣,GPE
31,台灣,GPE
31,日本,GPE
31,台灣,GPE
31,日本,GPE
31,日本,GPE
31,台灣,GPE
31,前原誠司,PERSON
31,台灣,GPE
31,前原誠司,PERSON
31,中國,GPE
31,北韓,GPE
31,俄羅斯,GPE
31,日,GPE
31,美,GPE
31,台,GPE
31,日,GPE
31,台灣,GPE
31,日本,GPE
31,台,GPE
31,日,GPE
31,郭無患,PERSON
31,賴清德,PERSON
31,上午,TIME
31,總統府,FAC
31,日本,GPE
31,國民超黨,ORG
31,台灣,GPE
31,日本,GPE
31,台,GPE
31,原誠司,PERSON
31,中央社,ORG
31,裴禛,PERSON
31,日,GPE
32,丘采薇,PERSON
32,日本,GPE
32,蔡英文,PERSON
32,台灣,GPE
32,聯合報,ORG
32,丘采薇,PERSON
32,台北,GPE
32,蔡英文,PERSON
32,今天,DATE
32,下午,TIME
32,日本,GPE
32,三,CARDINAL
32,國民超黨,ORG
32,日本,GPE
32,台灣,GPE
32,日本,GPE
32,國會,ORG
32,台灣,GPE
32,太平洋,LOC
32,台,GPE
32,日,GPE
32,蔡,PERSON
32,日本,GPE
32,今天,DATE
32,台灣,GPE
32,日本,GPE
32,國會,ORG
32,台灣,GPE
32,蔡,PERSON
32,日本,GPE
32,台灣,GPE
32,日本,GPE
32,七,CARDINAL
32,台海,LOC
32,日本,GPE
32,今年,DATE
32,世界衛生大會,EVENT
32,台灣,GPE
32,界衛生組織,ORG
32,蔡,PERSON
32,台灣,GPE
32,日本,GPE
32,國會,ORG
32,台灣,GPE
32,原誠司,PERSON
32,蔡,PERSON
32,日本,GPE
32,日本,GPE
32,新會,GPE
32,台,GPE
32,台灣,GPE
32,年後,DATE
32,蔡,PERSON
32,原誠司,PERSON
32,台灣,GPE
32,日本,GPE
32,台灣,NORP
32,以,GPE
32,日本,GPE
32,台積電,ORG
32,熊本,GPE
32,第二,ORDINAL
32,日本,GPE
32,日本,GPE
32,原誠司,PERSON
32,台灣,GPE
32,日本,GPE
32,台灣,GPE
32,台灣,GPE
32,原誠司,PERSON
32,日本,GPE
32,台,GPE
32,日,GPE
33,三立,PERSON
33,陳韋帆,PERSON
33,六,CARDINAL
33,台南高雄,GPE
33,六都月,DATE
33,六,CARDINAL
33,地政局,ORG
33,六,CARDINAL
33,高雄台南,GPE
33,南二都台積電,ORG
33,地政局,ORG
33,六,CARDINAL
33,上半年,DATE
33,台北市,GPE
33,新北市,GPE
33,桃園市,GPE
33,台中市,GPE
33,南市,GPE
33,高雄市,GPE
33,大家房屋企劃研究室,ORG
33,監郎美囡,PERSON
33,第二,ORDINAL
33,幾年,DATE
33,台積電,ORG
33,台灣房屋集團趨勢中心,ORG
33,張旭嵐,PERSON
33,上半年,DATE
33,下半年,DATE
33,第二,ORDINAL
33,東森房屋研究中心,ORG
33,黃勝暉,PERSON
34,台灣,GPE
34,台積電,ORG
34,中國,GPE
34,去年,DATE
34,大紀元,PERSON
34,十倍百,CARDINAL
34,隔年,DATE
34,去年,DATE
34,中國,NORP
34,中國,GPE
34,中國,GPE
35,歐洲人,LOC
35,英國,GPE
35,美國,GPE
35,華工,NORP
35,亞洲,LOC
35,黃種人,NORP
35,台灣台積電,ORG
35,台灣,NORP
35,阿肥,ORG
36,韓國,GPE
36,台灣,GPE
36,十萬八千里,QUANTITY
36,韓國,GPE
36,兩,CARDINAL
36,韓國,GPE
36,台灣,GPE
36,台積電,ORG
37,世界日報,ORG
37,張庭瑜,PERSON
37,台積電,ORG
37,美,GPE
37,鳳凰城,GPE
37,台積電,ORG
37,台灣,GPE
37,游佩樺,PERSON
37,美國,GPE
37,游佩樺,PERSON
37,去年月,DATE
37,美國,GPE
37,鳳凰城,GPE
37,鳳凰城,GPE
37,美國,GPE
37,台灣,GPE
37,鳳凰城,GPE
37,台灣,GPE
37,游佩樺,PERSON
37,台灣,GPE
37,鳳凰城,GPE
37,台灣,GPE
37,台灣,GPE
37,游佩樺,PERSON
37,台灣,GPE
37,游佩樺,PERSON
37,台灣,GPE
37,游佩樺,PERSON
37,台灣,GPE
37,游佩樺,PERSON
37,台灣,GPE
37,美國,GPE
37,游佩樺,PERSON
37,兩個月,DATE
37,三周,DATE
37,高志中,PERSON
37,台積電,ORG
37,台積電,ORG
37,高志中,PERSON
37,台灣,GPE
37,高志中,PERSON
37,台灣,GPE
37,台灣,GPE
37,台灣,NORP
37,英文,LANGUAGE
37,台灣人,NORP
37,台積電,ORG
37,台灣,NORP
37,台積電,ORG
37,鳳凰城,GPE
37,美國,GPE
37,美,GPE
37,台灣,GPE
38,台灣人,NORP
38,台灣,GPE
38,新北市,GPE
38,台灣,GPE
38,八年,DATE
38,侯友宜,PERSON
38,美國,GPE
38,美國,GPE
38,中共國,ORG
38,中華民國台灣人,NORP
38,民進黨,ORG
38,中共國,GPE
38,台獨,GPE
38,台積電,ORG
38,國民黨,ORG
38,兩岸,GPE
38,中共國,ORG
38,兩岸,GPE
39,張忠謀,PERSON
39,聯合報,ORG
39,簡永祥,PERSON
39,台北,GPE
39,台積電,ORG
39,張忠謀,PERSON
39,今日,DATE
39,工商協進會,ORG
39,張忠謀,PERSON
39,張忠謀,PERSON
39,去年月,DATE
39,台積電,ORG
39,美國,NORP
39,亞利桑那州廠,ORG
39,張忠謀,PERSON
39,美,GPE
39,日,GPE
39,張忠謀,PERSON
39,幾十億,CARDINAL
39,張忠謀,PERSON
39,德儀,ORG
39,德儀,ORG
39,萬美元,MONEY
39,第三,ORDINAL
39,美元,GPE
39,張忠謀,PERSON
39,萬美元,MONEY
39,萬,CARDINAL
39,萬到萬美元,MONEY
39,張忠謀,PERSON
39,超過萬美元,MONEY
39,張忠謀,PERSON
39,美國鋼鐵,ORG
39,張忠謀,PERSON
39,格雷厄姆,PERSON
39,艾利森,PERSON
39,修昔底德,PERSON
39,張忠謀,PERSON
39,美,GPE
39,中,GPE
39,修昔底德,PERSON
39,張忠謀,PERSON
39,美國,GPE
39,去年月拜,DATE
39,台積電,ORG
39,桑那州廠移機典禮,EVENT
39,美國,GPE
39,工會,ORG
39,張忠謀,PERSON
39,美國,GPE
39,中國,GPE
39,美,GPE
39,中,GPE
39,兩,CARDINAL
39,張忠謀,PERSON
39,張反美,PERSON
39,中共,ORG
39,中國,GPE
40,台灣,GPE
40,台灣人,NORP
40,晚上,TIME
40,台灣,GPE
40,台積電,ORG
40,澳洲,GPE
40,台灣,GPE
41,勞動部,ORG
41,廖婕妤,PERSON
41,台北,GPE
41,勞動部,ORG
41,交通部觀光局,ORG
41,交通部觀光局,ORG
41,月日,DATE
41,發展署,ORG
41,發展署,ORG
41,發展署,ORG
41,發展署,ORG
41,交通部觀光局,ORG
41,萬元,MONEY
41,萬元,MONEY
41,發展署,ORG
41,台積電,ORG
42,郭董,PERSON
42,台積電慈濟,ORG
42,郭董,PERSON
42,國民黨,ORG
42,柯,PERSON
42,柯文哲,PERSON
42,郭台銘,PERSON
42,侯友宜,PERSON
42,郭董,PERSON
42,柯文哲,PERSON
42,郭董,PERSON
42,郭董,PERSON
42,柯文哲,PERSON
42,八成,PERCENT
42,郭台銘,PERSON
42,侯友宜,PERSON
42,郭董,PERSON
42,柯文哲,PERSON
42,郭董,PERSON
42,民眾黨,ORG
42,民眾黨,ORG
42,政治誠信會,ORG
42,郭董,PERSON
42,民眾黨,ORG
42,四年,DATE
42,民眾黨,ORG
42,郭台銘,PERSON
42,郭董,PERSON
43,郭,PERSON
43,台積電,PERSON
43,慈濟,ORG
43,郭粉,PERSON
43,郭,PERSON
43,柯作,PERSON
43,柯,PERSON
43,新竹,GPE
43,親民黨,ORG
43,親民黨,ORG
43,郭家軍,PERSON
43,李縉穎,PERSON
43,李正皓,PERSON
43,郭,PERSON
43,去年底,DATE
43,九,CARDINAL
44,華視,ORG
44,黃敏惠,PERSON
44,張忠謀,PERSON
44,黃敏惠,PERSON
44,台北市,GPE
44,台積電,ORG
44,張忠謀,PERSON
44,今日,DATE
44,台積電,ORG
44,張忠謀,PERSON
44,台積電,ORG
44,張忠謀,PERSON
44,台下工商協進會,ORG
44,美,GPE
44,中,GPE
44,張忠謀,PERSON
44,修昔底德,PERSON
44,西元前多年前,DATE
44,雅典,GPE
44,斯巴達,GPE
44,兩,CARDINAL
44,美國,GPE
44,中國,GPE
44,中國,GPE
44,台積電,ORG
