system_id,word,ner
36,德翔,ORG
36,萬海,ORG
36,萬海,ORG
36,當年,DATE
36,萬海,ORG
36,今年,DATE
36,今年,DATE
37,審計委員會,ORG
37,仟元,MONEY
37,仟元,MONEY
37,月日,DATE
37,月日,DATE
37,仟元,MONEY
37,月日,DATE
37,損仟元,MONEY
37,月日,DATE
37,仟元,MONEY
37,仟元,MONEY
38,年月,DATE
38,三,CARDINAL
38,億元,MONEY
38,億元,MONEY
38,億元,MONEY
39,中華民國證券櫃檯買賣中心,ORG
39,單月,DATE
39,最近月,DATE
39,去年同月,DATE
39,去年,DATE
39,百萬元,MONEY
39,百萬元,MONEY
39,百萬元,MONEY
39,去年,DATE
39,去年,DATE
40,三,CARDINAL
40,億元,MONEY
40,億元,MONEY
40,億元,MONEY
41,長榮,ORG
41,去年,DATE
41,新加坡,GPE
41,今年,DATE
41,十倍,CARDINAL
41,長榮,PERSON
41,長榮,ORG
41,五月多,DATE
41,長榮,ORG
42,今年,DATE
42,龔明鑫,PERSON
42,陳郁柔,PERSON
42,今年,DATE
42,上週五日,DATE
42,星期五,DATE
42,萬,CARDINAL
42,今日,DATE
42,龔明鑫,PERSON
42,今日,DATE
42,未來到年,DATE
42,龔明鑫,PERSON
42,今日,DATE
42,台灣,GPE
42,未來到年,DATE
42,龔明鑫,PERSON
42,台積電,ORG
42,台積電,ORG
42,台灣,GPE
42,台灣,GPE
42,台灣,GPE
42,龔明鑫,PERSON
42,鏈離岸,ORG
42,賴清德,PERSON
42,五,CARDINAL
42,龔明鑫,PERSON
42,台灣,GPE
42,二個月份,DATE
42,龔明鑫,PERSON
42,第三,ORDINAL
42,第四,ORDINAL
42,今年,DATE
42,國發會,ORG
42,龔明鑫,PERSON
42,未來到年,DATE
42,龔明鑫,PERSON
42,賴清德,PERSON
42,五,CARDINAL
43,大摩電視,ORG
43,友達,ORG
43,歐祥義,PERSON
43,摩根士丹利,ORG
43,第季末,DATE
43,年第季,DATE
43,自月下旬,DATE
43,今年上半年,DATE
43,下半年,DATE
43,第季,DATE
43,韓國顯示器大廠,ORG
43,廣州代代工廠,ORG
43,夏普,PERSON
43,廣州,GPE
43,大摩評級友達,ORG
43,友達,ORG
43,群創,ORG
43,大摩,ORG
43,昨天,DATE
43,萬,CARDINAL
43,近幾個月,DATE
44,新台幣元,MONEY
45,長榮航,PERSON
45,元大,ORG
45,台灣,NORP
45,大同,GPE
45,台灣,GPE
45,復華,ORG
45,新光金,ORG
45,長榮,PERSON
45,鴻海,PERSON
45,廣達,ORG
45,復華富時,ORG
45,台積電,ORG
45,華航,ORG
45,聯電,ORG
45,英業達,ORG
45,富邦恒,PERSON
45,華邦,ORG
45,欣興,ORG
45,開發金,ORG
45,國泰台灣,GPE
45,宏碁,ORG
45,大亞,ORG
45,仁寶,ORG
45,陽明,PERSON
45,中信金,ORG
45,光寶科,ORG
45,威健,ORG
45,國泰金,ORG
45,華東,LOC
45,南亞科,ORG
45,榮運,ORG
45,楠梓電,ORG
45,旺宏,ORG
45,群益台灣,GPE
45,康舒,ORG
45,中環,GPE
45,大華優利,ORG
45,潤隆,PERSON
45,中石化,ORG
45,台肥,ORG
45,南紡,ORG
45,富邦公司,ORG
45,晟銘電,PERSON
45,鴻準,ORG
45,中信,ORG
45,中國,GPE
45,中興電,ORG
45,臺企銀,ORG
45,元大滬,PERSON
45,緯創,ORG
45,中華電,ORG
45,欣陸,ORG
45,台泥,ORG
45,台灣,GPE
45,京城銀,ORG
45,元大台灣,GPE
45,華通,ORG
45,正新,ORG
45,遠傳,ORG
45,台中銀,ORG
45,富邦,ORG
45,華新,ORG
45,聯強,ORG
45,華榮,ORG
45,玉山金,ORG
45,裕民,ORG
45,日月光投控,ORG
45,大成鋼,ORG
45,金像,ORG
45,遠東銀,ORG
45,宏泰,ORG
45,智原,ORG
45,中釉,ORG
45,聯茂,ORG
45,中鋼,ORG
45,國泰費城半導體,ORG
45,漢翔,ORG
45,健鼎,ORG
45,皇昌,ORG
45,華南金,ORG
45,中揚光,PERSON
45,長榮,ORG
45,台通,ORG
46,賴清德,PERSON
46,台灣,GPE
46,年月日,DATE
46,鉅亨網,ORG
46,彭昱文,PERSON
46,今日,DATE
46,賴清德,PERSON
46,台灣,GPE
46,賴清德,PERSON
46,台灣,GPE
46,第二,ORDINAL
46,慧,PERSON
46,月日至日,DATE
46,台北,GPE
46,展覽館館四樓,FAC
46,今年,DATE
46,今年,DATE
46,元太,ORG
46,漢民,ORG
46,台灣,GPE
46,惠特雷傑,PERSON
46,太平洋,LOC
46,今年,DATE
46,阿德,PERSON
46,台灣,NORP
46,明天,DATE
46,台灣,NORP
47,百和,ORG
47,奧運,EVENT
47,百和,ORG
47,去年,DATE
47,南寶豐泰裕齊,ORG
47,今年,DATE
47,今天,DATE
48,早上,TIME
49,德國萊因,ORG
49,吳凱中,PERSON
49,台北,GPE
49,新漢旗下,ORG
49,英特爾,ORG
49,本周,DATE
49,德國漢諾威工業大展,EVENT
49,英特爾,ORG
49,德國,GPE
49,創博,PERSON
49,德國萊因,ORG
49,德國萊因,ORG
49,創博,ORG
49,沈倩怡,PERSON
49,德國萊因,ORG
49,英特爾,ORG
49,英特爾,ORG
49,聯網事業群暨產業解決方案事業部,ORG
49,英特,ORG
49,德國萊因,ORG
49,德國萊因,ORG
49,沈倩怡,PERSON
49,德國萊茵,GPE
49,所羅門,GPE
49,第二,ORDINAL
50,審計委員會,ORG
50,仟元,MONEY
50,毛利毛,WORK_OF_ART
50,仟元,MONEY
50,月日,DATE
50,仟元,MONEY
50,月日,DATE
50,仟元,MONEY
50,月日,DATE
50,損仟元,MONEY
50,月日,DATE
50,仟元,MONEY
50,仟元,MONEY
51,億元,MONEY
51,台灣,GPE
51,經濟部,ORG
51,廖家寧,PERSON
51,台北,GPE
51,廖家寧,PERSON
51,台北,GPE
51,韓國,GPE
51,亞馬遜,ORG
51,澎,GPE
51,近年來,DATE
51,台灣,GPE
51,去年底,DATE
51,新台幣億萬元,MONEY
51,新台幣億元,MONEY
51,經濟部投資審議會,ORG
51,今日,DATE
51,美商,NORP
51,新台幣億萬元,MONEY
51,酷澎股份有限公司,ORG
51,中國,GPE
51,萬美元,MONEY
51,菲律賓,GPE
51,經濟部投審司,ORG
51,菲律賓,GPE
51,奇鋐科技股份有限公司,ORG
51,萬美元,MONEY
51,越南,GPE
51,越南,GPE
52,麥城,PERSON
53,榮剛,ORG
53,榮綱,PERSON
53,智冠,ORG
54,審計委員會,ORG
54,仟元,MONEY
54,仟元,MONEY
54,月日,DATE
54,月日,DATE
54,仟元,MONEY
54,月日,DATE
54,損仟元,MONEY
54,月日,DATE
54,仟元,MONEY
54,仟元,MONEY
55,林百里,PERSON
55,三,CARDINAL
55,任珮云,PERSON
55,廣達集團,ORG
55,今天月日,DATE
55,廣達,ORG
55,林百里,PERSON
55,廣達集,PERSON
55,廣達廣明,ORG
55,鼎天,ORG
55,林百里,PERSON
55,廣達,ORG
55,輝達,ORG
55,今年,DATE
55,廣達,ORG
55,微軟,ORG
55,今年,DATE
55,月廣達,GPE
55,億元,MONEY
55,第二,ORDINAL
55,第二,ORDINAL
55,廣達,ORG
55,廣達,ORG
55,今天,DATE
55,前幾天,DATE
55,明天,DATE
56,新光金代新壽,ORG
56,新光人壽保險股份有限公司,ORG
56,新光人壽,ORG
56,證券交易法,LAW
56,第條,ORDINAL
56,第款,ORDINAL
57,聯電法,LAW
57,三年,DATE
57,鉅亨網,ORG
57,魏志豪,PERSON
57,今日,DATE
57,第季,DATE
57,前季,DATE
57,益億元,MONEY
57,三年,DATE
57,聯電,ORG
57,今日,DATE
57,去年,DATE
57,今日,DATE
57,聯電,ORG
57,第季,ORDINAL
57,億元,MONEY
57,純益億元,MONEY
57,聯電,ORG
57,王石,PERSON
57,聯電,ORG
57,第季,ORDINAL
57,王石,PERSON
57,聯電,ORG
57,兩,CARDINAL
57,兩年,DATE
57,聯電,ORG
57,今天,DATE
57,三年,DATE
57,二哥,ORDINAL
57,明天,DATE
58,雲豹能源,ORG
58,煒盛,PERSON
58,北市,GPE
58,億元,MONEY
58,張慧雯,PERSON
58,台北,GPE
58,今日,DATE
58,煒盛環科,ORG
58,台北市,GPE
58,億元,MONEY
58,雲豹能源,ORG
58,雲豹能源,ORG
58,趙書閔,PERSON
58,煒盛環科,PERSON
58,濱江水資中心,ORG
58,百億,CARDINAL
58,雲豹能源,ORG
58,煒盛環科,ORG
58,桃園機場,FAC
58,桃園機場,FAC
58,億元,MONEY
58,迪化污水處理廠,ORG
58,第七,ORDINAL
58,三,CARDINAL
58,億元,MONEY
58,台灣,GPE
58,北市,GPE
59,鉅亨網,ORG
59,彭昱文,PERSON
59,群創,ORG
59,楊柱祥,PERSON
59,第二,ORDINAL
59,第三,ORDINAL
59,楊柱祥,PERSON
59,巴拿馬,GPE
59,美,GPE
59,第季,ORDINAL
59,洪進揚,PERSON
59,去年下半年,DATE
59,今年,DATE
59,南京廠,ORG
59,洪進揚,PERSON
59,台灣,GPE
59,楊柱祥,PERSON
59,台南代舊線,FAC
59,竹南,GPE
59,中鋼,ORG
59,三,CARDINAL
59,三重,GPE
59,春燕,GPE
60,中文,LANGUAGE
60,唐克漢,PERSON
61,八,CARDINAL
61,鴻海,ORG
61,新光金,ORG
61,復華,ORG
61,台灣,GPE
61,復華富時,ORG
61,國泰金,ORG
61,神達,ORG
61,中工,ORG
61,遠傳,LAW
61,復華,ORG
61,香港,GPE
61,台積電,ORG
61,台灣,GPE
61,大同,GPE
61,中信,ORG
61,中國,GPE
61,健鼎,ORG
61,陽明,ORG
61,廣達,ORG
61,欣興,ORG
61,元大,ORG
61,台灣,NORP
61,華邦,ORG
61,緯創,ORG
61,英業,ORG
61,日月光投控,ORG
61,三商壽,PERSON
61,東元,ORG
61,晟銘,PERSON
61,大華優利,ORG
61,萬泰科,PERSON
61,彰銀,ORG
61,開發金,ORG
61,良維,PERSON
61,群益台灣,GPE
61,聯電,ORG
61,永豐優息存股,ORG
61,旺宏,ORG
61,鴻準,ORG
61,威健,ORG
61,定穎投控,ORG
61,南亞科,ORG
61,台表科,ORG
61,元大金,ORG
61,國泰費城半導體,ORG
61,榮剛,ORG
61,華東,LOC
61,中信,ORG
61,中國,GPE
61,華通,ORG
61,矽統,ORG
61,京元電子,ORG
61,昇達科,PERSON
61,仁寶,ORG
61,光寶科,ORG
61,王道銀行,ORG
61,長科,ORG
61,雷笛克,PERSON
61,國泰台灣,GPE
61,廣達,ORG
61,欣興,ORG
61,晟銘,PERSON
61,昇達科,PERSON
61,長科,ORG
61,雷笛克,PERSON
61,台積電,ORG
61,遠傳,LAW
61,鴻海,ORG
61,健鼎,ORG
61,廣達,ORG
61,今日,DATE
61,元大,ORG
61,中信,ORG
61,美國,GPE
61,永豐年美,ORG
62,兩岸,GPE
62,國台辦,ORG
62,鳳凰,ORG
62,黃淑惠,PERSON
62,大陸,GPE
62,日,GPE
